Filename,Stock,Pattern
COIN_412.png,COIN,Descending Triangle
LLY_75.png,LLY,Shooting Star
SHOP_135.png,SHOP,Morning Star
CAT_316.png,CAT,Hammer
SPY_403.png,SPY,Bearish Engulfing
UBER_184.png,UBER,Inverted Hammer
QQQ_221.png,QQQ,Morning Star
BA_321.png,BA,Descending Triangle
TSLA_161.png,TSLA,Bearish Engulfing
META_401.png,META,Head and Shoulders
CAT_281.png,CAT,Hammer
UBER_293.png,UBER,Inverted Hammer
NFLX_470.png,NFLX,Evening Star
TSLA_59.png,TSLA,Ascending Triangle
META_224.png,META,Descending Triangle
JPM_207.png,JPM,Evening Star
JPM_94.png,JPM,Cup and Handle
AMZN_319.png,AMZN,Double Bottom
MSFT_144.png,MSFT,Double Top
LLY_182.png,LLY,Bearish Engulfing
XOM_260.png,XOM,Morning Star
GOOGL_435.png,GOOGL,Double Top
PFE_188.png,PFE,Hanging Man
NFLX_200.png,NFLX,Morning Star
CAT_16.png,CAT,Hammer
CAT_61.png,CAT,Hammer
SPY_95.png,SPY,Head and Shoulders
AAPL_584.png,AAPL,Bullish Engulfing
V_235.png,V,Ascending Triangle
XOM_14.png,XOM,Shooting Star
SPY_344.png,SPY,Head and Shoulders
BA_291.png,BA,Ascending Triangle
V_230.png,V,Cup and Handle
AMZN_57.png,AMZN,Cup and Handle
SPY_360.png,SPY,Head and Shoulders
GOOGL_167.png,GOOGL,Morning Star
PFE_12.png,PFE,Hanging Man
SPY_22.png,SPY,Bullish Engulfing
META_138.png,META,Hanging Man
AMD_322.png,AMD,Hanging Man
AAPL_413.png,AAPL,Bearish Engulfing
V_31.png,V,Inverted Hammer
META_283.png,META,Double Bottom
SPY_235.png,SPY,Bullish Engulfing
AMZN_190.png,AMZN,Double Bottom
CAT_115.png,CAT,Hammer
MA_236.png,MA,Cup and Handle
SHOP_360.png,SHOP,Morning Star
GOOGL_370.png,GOOGL,Double Bottom
META_957.png,META,Double Top
TSLA_500.png,TSLA,Bearish Engulfing
GOOGL_274.png,GOOGL,Morning Star
TSLA_272.png,TSLA,Double Top
CAT_194.png,CAT,Hammer
UBER_298.png,UBER,Bullish Engulfing
NFLX_9.png,NFLX,Evening Star
QQQ_71.png,QQQ,Descending Triangle
AMD_435.png,AMD,Descending Triangle
BAC_156.png,BAC,Head and Shoulders
JPM_69.png,JPM,Evening Star
DE_443.png,DE,Ascending Triangle
SNOW_128.png,SNOW,Descending Triangle
JNJ_63.png,JNJ,Head and Shoulders
QQQ_446.png,QQQ,Morning Star
UBER_138.png,UBER,Inverted Hammer
GOOGL_614.png,GOOGL,Double Top
LLY_390.png,LLY,Hanging Man
SHOP_246.png,SHOP,Morning Star
TSLA_48.png,TSLA,Cup and Handle
LLY_26.png,LLY,Shooting Star
BA_405.png,BA,Bearish Engulfing
NVDA_120.png,NVDA,Descending Triangle
UBER_167.png,UBER,Inverted Hammer
CAT_4.png,CAT,Hammer
PFE_468.png,PFE,Morning Star
MSFT_74.png,MSFT,Double Bottom
META_158.png,META,Cup and Handle
LLY_92.png,LLY,Head and Shoulders
SHOP_415.png,SHOP,Morning Star
UBER_381.png,UBER,Inverted Hammer
GOOGL_489.png,GOOGL,Bearish Engulfing
META_110.png,META,Bullish Engulfing
NFLX_379.png,NFLX,Bullish Engulfing
NVDA_111.png,NVDA,Ascending Triangle
NFLX_293.png,NFLX,Evening Star
PFE_184.png,PFE,Shooting Star
SPY_82.png,SPY,Head and Shoulders
UBER_424.png,UBER,Inverted Hammer
GOOGL_99.png,GOOGL,Morning Star
TSLA_237.png,TSLA,Ascending Triangle
QQQ_65.png,QQQ,Hammer
NVDA_50.png,NVDA,Ascending Triangle
BA_719.png,BA,Double Top
AMZN_258.png,AMZN,Evening Star
JPM_594.png,JPM,Cup and Handle
SHOP_384.png,SHOP,Shooting Star
NFLX_283.png,NFLX,Evening Star
NFLX_29.png,NFLX,Head and Shoulders
META_448.png,META,Double Bottom
AMD_50.png,AMD,Double Top
XOM_330.png,XOM,Cup and Handle
AMD_260.png,AMD,Double Bottom
PFE_412.png,PFE,Morning Star
MRK_30.png,MRK,Head and Shoulders
AMZN_439.png,AMZN,Bearish Engulfing
LLY_321.png,LLY,Ascending Triangle
NFLX_377.png,NFLX,Bullish Engulfing
MSFT_78.png,MSFT,Double Bottom
SPY_24.png,SPY,Bullish Engulfing
AMD_318.png,AMD,Descending Triangle
CAT_216.png,CAT,Hammer
DE_462.png,DE,Head and Shoulders
AMD_490.png,AMD,Double Bottom
DE_417.png,DE,Ascending Triangle
COIN_44.png,COIN,Hanging Man
BAC_479.png,BAC,Double Bottom
COIN_328.png,COIN,Descending Triangle
GOOGL_592.png,GOOGL,Double Top
SHOP_87.png,SHOP,Shooting Star
JPM_232.png,JPM,Cup and Handle
XOM_119.png,XOM,Morning Star
CAT_313.png,CAT,Hammer
GOOGL_84.png,GOOGL,Morning Star
META_363.png,META,Head and Shoulders
AMZN_403.png,AMZN,Evening Star
BA_215.png,BA,Ascending Triangle
PLTR_89.png,PLTR,Evening Star
GOOGL_41.png,GOOGL,Bearish Engulfing
TSLA_325.png,TSLA,Double Bottom
COIN_187.png,COIN,Hanging Man
SHOP_248.png,SHOP,Morning Star
QQQ_82.png,QQQ,Morning Star
AMD_58.png,AMD,Descending Triangle
AMZN_230.png,AMZN,Descending Triangle
XOM_102.png,XOM,Shooting Star
PFE_389.png,PFE,Hanging Man
UBER_435.png,UBER,Bullish Engulfing
NFLX_637.png,NFLX,Bullish Engulfing
SPY_212.png,SPY,Double Top
AMZN_96.png,AMZN,Evening Star
XOM_232.png,XOM,Head and Shoulders
PFE_102.png,PFE,Morning Star
COIN_286.png,COIN,Cup and Handle
UBER_161.png,UBER,Inverted Hammer
AMZN_9.png,AMZN,Bearish Engulfing
LLY_64.png,LLY,Shooting Star
MSFT_453.png,MSFT,Double Top
AMD_56.png,AMD,Double Top
LLY_410.png,LLY,Hanging Man
SPY_418.png,SPY,Head and Shoulders
META_362.png,META,Hanging Man
META_961.png,META,Double Top
UBER_381.png,UBER,Inverted Hammer
JPM_87.png,JPM,Cup and Handle
XOM_132.png,XOM,Bearish Engulfing
AAPL_343.png,AAPL,Bearish Engulfing
UBER_206.png,UBER,Ascending Triangle
BAC_101.png,BAC,Bearish Engulfing
CVX_21.png,CVX,Evening Star
MSFT_739.png,MSFT,Bearish Engulfing
AMZN_287.png,AMZN,Double Bottom
CAT_75.png,CAT,Hammer
NVDA_239.png,NVDA,Bullish Engulfing
AMZN_318.png,AMZN,Double Bottom
XOM_289.png,XOM,Shooting Star
AAPL_416.png,AAPL,Ascending Triangle
AAPL_191.png,AAPL,Hanging Man
META_411.png,META,Hanging Man
GOOGL_851.png,GOOGL,Double Bottom
UBER_242.png,UBER,Inverted Hammer
UBER_425.png,UBER,Inverted Hammer
SHOP_109.png,SHOP,Shooting Star
PFE_29.png,PFE,Hanging Man
BA_455.png,BA,Morning Star
CAT_280.png,CAT,Hammer
PFE_311.png,PFE,Bullish Engulfing
UBER_287.png,UBER,Inverted Hammer
GOOGL_284.png,GOOGL,Morning Star
GOOGL_574.png,GOOGL,Cup and Handle
AMZN_317.png,AMZN,Double Bottom
META_265.png,META,Cup and Handle
TSLA_297.png,TSLA,Double Top
UBER_336.png,UBER,Inverted Hammer
META_70.png,META,Bullish Engulfing
PFE_21.png,PFE,Morning Star
BA_290.png,BA,Ascending Triangle
BA_447.png,BA,Morning Star
MSFT_394.png,MSFT,Double Top
BA_807.png,BA,Double Top
AMZN_420.png,AMZN,Evening Star
AMD_173.png,AMD,Descending Triangle
SHOP_87.png,SHOP,Shooting Star
SPY_371.png,SPY,Head and Shoulders
COIN_233.png,COIN,Descending Triangle
COIN_388.png,COIN,Descending Triangle
LLY_368.png,LLY,Head and Shoulders
MSFT_152.png,MSFT,Double Top
GOOGL_149.png,GOOGL,Double Bottom
UBER_46.png,UBER,Ascending Triangle
V_12.png,V,Inverted Hammer
GOOGL_175.png,GOOGL,Cup and Handle
NVDA_391.png,NVDA,Bearish Engulfing
SPY_246.png,SPY,Double Top
NFLX_990.png,NFLX,Double Bottom
CAT_316.png,CAT,Hammer
MSFT_364.png,MSFT,Cup and Handle
COIN_346.png,COIN,Hanging Man
PFE_280.png,PFE,Hanging Man
AMZN_396.png,AMZN,Evening Star
SPY_83.png,SPY,Head and Shoulders
NVDA_82.png,NVDA,Ascending Triangle
NVDA_344.png,NVDA,Hammer
AMD_352.png,AMD,Ascending Triangle
SHOP_318.png,SHOP,Shooting Star
DE_148.png,DE,Shooting Star
NVDA_894.png,NVDA,Bearish Engulfing
UBER_311.png,UBER,Inverted Hammer
MSFT_493.png,MSFT,Bullish Engulfing
NFLX_485.png,NFLX,Evening Star
COIN_94.png,COIN,Hanging Man
GOOGL_113.png,GOOGL,Morning Star
UBER_216.png,UBER,Ascending Triangle
AAPL_168.png,AAPL,Descending Triangle
PFE_9.png,PFE,Hanging Man
LLY_441.png,LLY,Bearish Engulfing
PFE_17.png,PFE,Morning Star
SHOP_106.png,SHOP,Morning Star
NVDA_922.png,NVDA,Bullish Engulfing
AMD_211.png,AMD,Descending Triangle
UBER_158.png,UBER,Inverted Hammer
SPY_343.png,SPY,Head and Shoulders
MSFT_159.png,MSFT,Double Top
AAPL_325.png,AAPL,Ascending Triangle
UBER_246.png,UBER,Inverted Hammer
META_356.png,META,Hanging Man
LLY_339.png,LLY,Shooting Star
LLY_320.png,LLY,Hanging Man
CVX_433.png,CVX,Head and Shoulders
SPY_268.png,SPY,Hanging Man
QQQ_65.png,QQQ,Hammer
TSLA_355.png,TSLA,Bullish Engulfing
AMZN_123.png,AMZN,Descending Triangle
SPY_108.png,SPY,Double Top
CAT_84.png,CAT,Hammer
SPY_883.png,SPY,Bearish Engulfing
CVX_133.png,CVX,Head and Shoulders
JPM_815.png,JPM,Double Bottom
PFE_10.png,PFE,Descending Triangle
META_285.png,META,Double Bottom
UBER_307.png,UBER,Inverted Hammer
GOOGL_100.png,GOOGL,Morning Star
CAT_161.png,CAT,Hammer
NFLX_230.png,NFLX,Double Bottom
CAT_348.png,CAT,Hammer
AMD_753.png,AMD,Cup and Handle
JPM_288.png,JPM,Shooting Star
META_928.png,META,Double Bottom
DE_211.png,DE,Head and Shoulders
GOOGL_605.png,GOOGL,Bullish Engulfing
AAPL_462.png,AAPL,Ascending Triangle
AMD_377.png,AMD,Descending Triangle
BA_99.png,BA,Bearish Engulfing
QQQ_307.png,QQQ,Hammer
TSLA_126.png,TSLA,Bullish Engulfing
JPM_825.png,JPM,Bearish Engulfing
AMZN_597.png,AMZN,Double Bottom
AMD_17.png,AMD,Ascending Triangle
NFLX_29.png,NFLX,Head and Shoulders
NFLX_89.png,NFLX,Evening Star
DE_172.png,DE,Shooting Star
UBER_242.png,UBER,Inverted Hammer
AMZN_404.png,AMZN,Evening Star
TSLA_478.png,TSLA,Bullish Engulfing
META_366.png,META,Hanging Man
JPM_382.png,JPM,Shooting Star
LLY_11.png,LLY,Shooting Star
NFLX_339.png,NFLX,Evening Star
JPM_158.png,JPM,Evening Star
MSFT_268.png,MSFT,Double Top
META_531.png,META,Bullish Engulfing
NFLX_820.png,NFLX,Bullish Engulfing
COIN_169.png,COIN,Hanging Man
PFE_136.png,PFE,Hanging Man
BAC_462.png,BAC,Double Bottom
AMD_172.png,AMD,Descending Triangle
DE_225.png,DE,Shooting Star
NFLX_773.png,NFLX,Double Bottom
CAT_141.png,CAT,Hammer
UBER_463.png,UBER,Inverted Hammer
V_29.png,V,Inverted Hammer
AMD_443.png,AMD,Hanging Man
SPY_474.png,SPY,Head and Shoulders
COIN_118.png,COIN,Morning Star
UBER_394.png,UBER,Descending Triangle
SHOP_98.png,SHOP,Shooting Star
AMD_345.png,AMD,Bullish Engulfing
UBER_150.png,UBER,Inverted Hammer
BA_126.png,BA,Ascending Triangle
DE_423.png,DE,Cup and Handle
AMZN_881.png,AMZN,Double Top
NFLX_127.png,NFLX,Evening Star
XOM_3.png,XOM,Shooting Star
DE_105.png,DE,Shooting Star
JPM_494.png,JPM,Bullish Engulfing
MRK_364.png,MRK,Head and Shoulders
CVX_100.png,CVX,Evening Star
AMZN_859.png,AMZN,Double Top
SPY_181.png,SPY,Double Top
UBER_321.png,UBER,Hanging Man
DE_442.png,DE,Ascending Triangle
RIVN_9.png,RIVN,Descending Triangle
BA_650.png,BA,Cup and Handle
UBER_160.png,UBER,Inverted Hammer
AMZN_122.png,AMZN,Descending Triangle
GOOGL_682.png,GOOGL,Bearish Engulfing
UBER_390.png,UBER,Inverted Hammer
AMD_274.png,AMD,Double Bottom
NFLX_776.png,NFLX,Double Bottom
CAT_372.png,CAT,Hammer
CAT_350.png,CAT,Hammer
NFLX_353.png,NFLX,Evening Star
JPM_255.png,JPM,Head and Shoulders
GOOGL_254.png,GOOGL,Morning Star
META_21.png,META,Descending Triangle
UBER_293.png,UBER,Inverted Hammer
UBER_759.png,UBER,Double Bottom
DE_116.png,DE,Shooting Star
QQQ_449.png,QQQ,Ascending Triangle
NVDA_327.png,NVDA,Hammer
UBER_396.png,UBER,Descending Triangle
JPM_18.png,JPM,Shooting Star
RIVN_13.png,RIVN,Descending Triangle
JPM_114.png,JPM,Shooting Star
META_22.png,META,Hanging Man
AMZN_468.png,AMZN,Double Top
NVDA_722.png,NVDA,Cup and Handle
UBER_400.png,UBER,Inverted Hammer
XOM_3.png,XOM,Shooting Star
LLY_468.png,LLY,Head and Shoulders
NVDA_372.png,NVDA,Cup and Handle
SPY_545.png,SPY,Double Bottom
V_30.png,V,Inverted Hammer
TSLA_103.png,TSLA,Shooting Star
MSFT_113.png,MSFT,Double Bottom
PFE_186.png,PFE,Morning Star
NFLX_488.png,NFLX,Evening Star
CAT_261.png,CAT,Hammer
XOM_267.png,XOM,Shooting Star
UBER_278.png,UBER,Inverted Hammer
CVX_28.png,CVX,Evening Star
CAT_314.png,CAT,Hammer
TSLA_490.png,TSLA,Bearish Engulfing
MSFT_688.png,MSFT,Double Bottom
UBER_282.png,UBER,Inverted Hammer
UBER_413.png,UBER,Cup and Handle
XOM_234.png,XOM,Shooting Star
PFE_24.png,PFE,Hanging Man
BA_436.png,BA,Ascending Triangle
LLY_157.png,LLY,Hanging Man
AAPL_319.png,AAPL,Cup and Handle
UBER_152.png,UBER,Inverted Hammer
SPY_103.png,SPY,Head and Shoulders
NFLX_29.png,NFLX,Head and Shoulders
LLY_32.png,LLY,Hanging Man
LLY_409.png,LLY,Hanging Man
NFLX_4.png,NFLX,Evening Star
GOOGL_853.png,GOOGL,Double Bottom
BA_92.png,BA,Ascending Triangle
LLY_46.png,LLY,Ascending Triangle
META_352.png,META,Double Bottom
UBER_956.png,UBER,Cup and Handle
TSLA_676.png,TSLA,Bullish Engulfing
GOOGL_97.png,GOOGL,Morning Star
META_292.png,META,Double Bottom
CAT_37.png,CAT,Hammer
BAC_451.png,BAC,Double Bottom
META_130.png,META,Hanging Man
UBER_88.png,UBER,Double Top
AMZN_440.png,AMZN,Bearish Engulfing
PFE_426.png,PFE,Bearish Engulfing
QQQ_54.png,QQQ,Hammer
JPM_222.png,JPM,Shooting Star
DE_110.png,DE,Head and Shoulders
PFE_188.png,PFE,Hanging Man
UBER_283.png,UBER,Inverted Hammer
SHOP_263.png,SHOP,Shooting Star
CAT_251.png,CAT,Hammer
COIN_471.png,COIN,Hanging Man
META_239.png,META,Descending Triangle
GOOGL_145.png,GOOGL,Double Bottom
GOOGL_344.png,GOOGL,Double Bottom
LLY_44.png,LLY,Head and Shoulders
MRK_264.png,MRK,Head and Shoulders
LLY_464.png,LLY,Hanging Man
GOOGL_56.png,GOOGL,Bullish Engulfing
UBER_474.png,UBER,Inverted Hammer
PFE_116.png,PFE,Hanging Man
NFLX_470.png,NFLX,Evening Star
XOM_432.png,XOM,Head and Shoulders
GOOGL_589.png,GOOGL,Double Top
V_15.png,V,Inverted Hammer
SPY_355.png,SPY,Bearish Engulfing
NFLX_470.png,NFLX,Evening Star
JPM_346.png,JPM,Cup and Handle
GOOGL_78.png,GOOGL,Morning Star
SPY_383.png,SPY,Head and Shoulders
MSFT_197.png,MSFT,Double Top
SPY_299.png,SPY,Head and Shoulders
AMD_397.png,AMD,Descending Triangle
META_138.png,META,Hanging Man
CAT_380.png,CAT,Hammer
BA_485.png,BA,Descending Triangle
AMZN_482.png,AMZN,Cup and Handle
META_305.png,META,Head and Shoulders
JPM_321.png,JPM,Shooting Star
MA_223.png,MA,Bullish Engulfing
BAC_476.png,BAC,Double Bottom
AMZN_828.png,AMZN,Double Top
BA_156.png,BA,Cup and Handle
BA_70.png,BA,Bullish Engulfing
AAPL_999.png,AAPL,Bearish Engulfing
META_389.png,META,Head and Shoulders
QQQ_417.png,QQQ,Morning Star
AMD_569.png,AMD,Bullish Engulfing
UBER_50.png,UBER,Descending Triangle
AAPL_185.png,AAPL,Ascending Triangle
DE_185.png,DE,Head and Shoulders
META_436.png,META,Hanging Man
MSFT_661.png,MSFT,Double Bottom
UBER_424.png,UBER,Inverted Hammer
UBER_397.png,UBER,Inverted Hammer
CAT_357.png,CAT,Hammer
GOOGL_426.png,GOOGL,Double Top
DE_414.png,DE,Cup and Handle
META_401.png,META,Head and Shoulders
QQQ_351.png,QQQ,Hammer
AMZN_416.png,AMZN,Evening Star
AMD_3.png,AMD,Ascending Triangle
NFLX_103.png,NFLX,Evening Star
MSFT_112.png,MSFT,Double Bottom
PFE_382.png,PFE,Morning Star
CAT_63.png,CAT,Hammer
MA_12.png,MA,Ascending Triangle
SHOP_87.png,SHOP,Shooting Star
LLY_188.png,LLY,Bearish Engulfing
UBER_173.png,UBER,Inverted Hammer
NFLX_493.png,NFLX,Evening Star
COIN_475.png,COIN,Hanging Man
CAT_63.png,CAT,Hammer
COIN_197.png,COIN,Descending Triangle
META_939.png,META,Double Bottom
MSFT_65.png,MSFT,Double Bottom
AMD_351.png,AMD,Bullish Engulfing
NVDA_243.png,NVDA,Bullish Engulfing
NVDA_181.png,NVDA,Ascending Triangle
NVDA_201.png,NVDA,Hammer
NFLX_479.png,NFLX,Head and Shoulders
V_19.png,V,Inverted Hammer
SPY_321.png,SPY,Double Bottom
LLY_212.png,LLY,Hanging Man
AAPL_360.png,AAPL,Descending Triangle
AMZN_873.png,AMZN,Bearish Engulfing
AAPL_905.png,AAPL,Cup and Handle
AMD_144.png,AMD,Cup and Handle
PFE_459.png,PFE,Hanging Man
UBER_463.png,UBER,Inverted Hammer
BA_451.png,BA,Ascending Triangle
UBER_168.png,UBER,Inverted Hammer
XOM_176.png,XOM,Morning Star
XOM_328.png,XOM,Cup and Handle
GOOGL_66.png,GOOGL,Bearish Engulfing
BA_185.png,BA,Cup and Handle
CAT_347.png,CAT,Hammer
NFLX_9.png,NFLX,Evening Star
GOOGL_623.png,GOOGL,Double Top
DE_218.png,DE,Ascending Triangle
JPM_127.png,JPM,Shooting Star
GOOGL_495.png,GOOGL,Bearish Engulfing
JPM_489.png,JPM,Double Top
DE_315.png,DE,Shooting Star
UBER_167.png,UBER,Inverted Hammer
SPY_37.png,SPY,Cup and Handle
TSLA_534.png,TSLA,Cup and Handle
JPM_484.png,JPM,Double Top
XOM_3.png,XOM,Shooting Star
LLY_242.png,LLY,Head and Shoulders
SOFI_339.png,SOFI,Ascending Triangle
BA_314.png,BA,Morning Star
SHOP_358.png,SHOP,Morning Star
JPM_9.png,JPM,Evening Star
QQQ_239.png,QQQ,Descending Triangle
AAPL_171.png,AAPL,Double Bottom
DE_217.png,DE,Ascending Triangle
NVDA_52.png,NVDA,Hammer
UBER_286.png,UBER,Descending Triangle
SHOP_109.png,SHOP,Shooting Star
MSFT_241.png,MSFT,Double Top
QQQ_363.png,QQQ,Morning Star
AMZN_91.png,AMZN,Hammer
COIN_413.png,COIN,Descending Triangle
V_27.png,V,Inverted Hammer
XOM_287.png,XOM,Morning Star
QQQ_247.png,QQQ,Bearish Engulfing
BA_711.png,BA,Double Top
UBER_49.png,UBER,Descending Triangle
TSLA_674.png,TSLA,Bullish Engulfing
AMD_5.png,AMD,Bullish Engulfing
DE_45.png,DE,Head and Shoulders
UBER_222.png,UBER,Bearish Engulfing
AMZN_313.png,AMZN,Bullish Engulfing
XOM_80.png,XOM,Shooting Star
GOOGL_294.png,GOOGL,Bearish Engulfing
AMZN_375.png,AMZN,Evening Star
MSFT_203.png,MSFT,Double Top
PFE_327.png,PFE,Morning Star
CAT_94.png,CAT,Hammer
CAT_20.png,CAT,Hammer
SNOW_204.png,SNOW,Bearish Engulfing
COIN_219.png,COIN,Hanging Man
AMZN_228.png,AMZN,Double Top
MRK_415.png,MRK,Head and Shoulders
CAT_181.png,CAT,Hammer
JPM_44.png,JPM,Evening Star
COIN_269.png,COIN,Descending Triangle
NVDA_219.png,NVDA,Hammer
UBER_337.png,UBER,Inverted Hammer
JPM_438.png,JPM,Cup and Handle
GOOGL_429.png,GOOGL,Double Top
PLTR_474.png,PLTR,Cup and Handle
LLY_228.png,LLY,Hanging Man
LLY_103.png,LLY,Hanging Man
V_24.png,V,Inverted Hammer
JPM_827.png,JPM,Double Bottom
META_812.png,META,Cup and Handle
DE_381.png,DE,Morning Star
JPM_423.png,JPM,Double Bottom
SPY_90.png,SPY,Head and Shoulders
V_24.png,V,Inverted Hammer
PFE_15.png,PFE,Morning Star
SPY_573.png,SPY,Bearish Engulfing
NFLX_21.png,NFLX,Evening Star
PLTR_395.png,PLTR,Head and Shoulders
CAT_15.png,CAT,Hammer
JPM_79.png,JPM,Shooting Star
AMZN_39.png,AMZN,Bullish Engulfing
AAPL_327.png,AAPL,Ascending Triangle
UBER_390.png,UBER,Inverted Hammer
CVX_362.png,CVX,Cup and Handle
SPY_272.png,SPY,Head and Shoulders
AMD_765.png,AMD,Cup and Handle
NFLX_626.png,NFLX,Bullish Engulfing
XOM_245.png,XOM,Shooting Star
SOFI_164.png,SOFI,Ascending Triangle
SHOP_186.png,SHOP,Shooting Star
COIN_370.png,COIN,Morning Star
META_304.png,META,Head and Shoulders
XOM_388.png,XOM,Bearish Engulfing
UBER_336.png,UBER,Inverted Hammer
CAT_301.png,CAT,Hammer
DE_160.png,DE,Head and Shoulders
V_9.png,V,Inverted Hammer
V_24.png,V,Inverted Hammer
TSLA_29.png,TSLA,Bullish Engulfing
AAPL_164.png,AAPL,Double Bottom
SPY_163.png,SPY,Double Top
AMZN_138.png,AMZN,Double Top
GOOGL_450.png,GOOGL,Cup and Handle
TSLA_303.png,TSLA,Bearish Engulfing
NFLX_8.png,NFLX,Evening Star
MSFT_331.png,MSFT,Double Top
JPM_78.png,JPM,Shooting Star
PLTR_295.png,PLTR,Head and Shoulders
SPY_371.png,SPY,Head and Shoulders
CAT_371.png,CAT,Hammer
SPY_255.png,SPY,Head and Shoulders
BA_245.png,BA,Double Bottom
AMD_519.png,AMD,Double Bottom
TSLA_334.png,TSLA,Ascending Triangle
SNOW_164.png,SNOW,Descending Triangle
DE_309.png,DE,Bullish Engulfing
LLY_391.png,LLY,Hanging Man
MA_462.png,MA,Ascending Triangle
SNOW_116.png,SNOW,Descending Triangle
GOOGL_690.png,GOOGL,Double Top
UBER_476.png,UBER,Inverted Hammer
BA_20.png,BA,Ascending Triangle
SOFI_257.png,SOFI,Cup and Handle
TSLA_127.png,TSLA,Bullish Engulfing
BA_385.png,BA,Ascending Triangle
BA_747.png,BA,Double Top
AMD_124.png,AMD,Cup and Handle
NFLX_429.png,NFLX,Cup and Handle
JPM_38.png,JPM,Bearish Engulfing
GOOGL_465.png,GOOGL,Morning Star
NFLX_556.png,NFLX,Cup and Handle
MSFT_135.png,MSFT,Double Bottom
PFE_319.png,PFE,Ascending Triangle
AMZN_673.png,AMZN,Cup and Handle
LLY_456.png,LLY,Cup and Handle
MSFT_657.png,MSFT,Double Bottom
CAT_27.png,CAT,Hammer
UBER_153.png,UBER,Inverted Hammer
V_12.png,V,Inverted Hammer
GOOGL_617.png,GOOGL,Double Top
UBER_427.png,UBER,Bearish Engulfing
UBER_93.png,UBER,Bearish Engulfing
BA_471.png,BA,Cup and Handle
TSLA_136.png,TSLA,Bullish Engulfing
TSLA_269.png,TSLA,Double Top
DE_260.png,DE,Head and Shoulders
AMZN_419.png,AMZN,Evening Star
AAPL_252.png,AAPL,Ascending Triangle
CAT_81.png,CAT,Hammer
AMZN_466.png,AMZN,Double Top
NFLX_414.png,NFLX,Double Bottom
UBER_389.png,UBER,Inverted Hammer
LLY_460.png,LLY,Cup and Handle
AAPL_36.png,AAPL,Descending Triangle
TSLA_246.png,TSLA,Ascending Triangle
PLTR_456.png,PLTR,Bearish Engulfing
PFE_283.png,PFE,Shooting Star
MSFT_517.png,MSFT,Bearish Engulfing
AMZN_121.png,AMZN,Descending Triangle
AMD_300.png,AMD,Bearish Engulfing
MSFT_264.png,MSFT,Double Top
BAC_361.png,BAC,Bearish Engulfing
BA_132.png,BA,Ascending Triangle
SHOP_362.png,SHOP,Shooting Star
QQQ_363.png,QQQ,Morning Star
UBER_387.png,UBER,Inverted Hammer
NVDA_11.png,NVDA,Hammer
JPM_17.png,JPM,Shooting Star
GOOGL_42.png,GOOGL,Bearish Engulfing
JPM_22.png,JPM,Shooting Star
UBER_372.png,UBER,Double Bottom
DE_104.png,DE,Shooting Star
BA_351.png,BA,Descending Triangle
BA_165.png,BA,Ascending Triangle
TSLA_598.png,TSLA,Cup and Handle
AMZN_258.png,AMZN,Evening Star
TSLA_469.png,TSLA,Shooting Star
NVDA_401.png,NVDA,Double Top
LLY_468.png,LLY,Head and Shoulders
UBER_423.png,UBER,Inverted Hammer
LLY_21.png,LLY,Ascending Triangle
GOOGL_209.png,GOOGL,Double Bottom
TSLA_533.png,TSLA,Cup and Handle
BA_146.png,BA,Ascending Triangle
SNOW_416.png,SNOW,Descending Triangle
COIN_399.png,COIN,Hanging Man
AMD_733.png,AMD,Bullish Engulfing
MSFT_199.png,MSFT,Double Top
XOM_366.png,XOM,Shooting Star
UBER_455.png,UBER,Cup and Handle
CAT_37.png,CAT,Hammer
PLTR_47.png,PLTR,Evening Star
JPM_419.png,JPM,Double Bottom
CAT_293.png,CAT,Hammer
DE_104.png,DE,Shooting Star
JPM_236.png,JPM,Cup and Handle
NFLX_559.png,NFLX,Cup and Handle
MRK_116.png,MRK,Head and Shoulders
NVDA_214.png,NVDA,Hammer
SPY_421.png,SPY,Head and Shoulders
SPY_315.png,SPY,Cup and Handle
AAPL_355.png,AAPL,Descending Triangle
CAT_51.png,CAT,Hammer
TSLA_228.png,TSLA,Bearish Engulfing
DE_51.png,DE,Shooting Star
NFLX_813.png,NFLX,Bullish Engulfing
MSFT_220.png,MSFT,Double Top
SHOP_10.png,SHOP,Shooting Star
QQQ_227.png,QQQ,Descending Triangle
UBER_144.png,UBER,Inverted Hammer
V_14.png,V,Inverted Hammer
XOM_333.png,XOM,Cup and Handle
UBER_266.png,UBER,Inverted Hammer
SPY_595.png,SPY,Bullish Engulfing
AAPL_616.png,AAPL,Bearish Engulfing
META_938.png,META,Double Bottom
MSFT_46.png,MSFT,Bullish Engulfing
COIN_426.png,COIN,Morning Star
SPY_209.png,SPY,Double Top
SHOP_384.png,SHOP,Shooting Star
META_16.png,META,Hanging Man
NFLX_212.png,NFLX,Double Bottom
SPY_467.png,SPY,Head and Shoulders
AMZN_244.png,AMZN,Evening Star
DE_486.png,DE,Head and Shoulders
NVDA_891.png,NVDA,Bearish Engulfing
MSFT_151.png,MSFT,Double Top
BA_43.png,BA,Descending Triangle
DE_393.png,DE,Ascending Triangle
META_401.png,META,Head and Shoulders
PFE_477.png,PFE,Hanging Man
NFLX_275.png,NFLX,Bullish Engulfing
NVDA_247.png,NVDA,Ascending Triangle
BA_93.png,BA,Ascending Triangle
CVX_196.png,CVX,Evening Star
