Filename,Stock,Pattern
AMZN_388.png,AMZN,Morning Star
SPY_253.png,SPY,Double Top
GOOGL_253.png,GOOGL,Morning Star
DE_227.png,DE,Shooting Star
COIN_353.png,COIN,Descending Triangle
MSFT_92.png,MSFT,Double Bottom
AAPL_474.png,AAPL,Double Top
COIN_186.png,COIN,Hanging Man
UBER_381.png,UBER,Inverted Hammer
COIN_6.png,COIN,Hanging Man
GOOGL_275.png,GOOGL,Morning Star
SPY_83.png,SPY,Head and Shoulders
META_307.png,META,Hanging Man
META_115.png,META,Bullish Engulfing
AMZN_640.png,AMZN,Double Bottom
RIVN_28.png,RIVN,Descending Triangle
XOM_259.png,XOM,Morning Star
NFLX_207.png,NFLX,Double Bottom
SPY_474.png,SPY,Head and Shoulders
CAT_21.png,CAT,Shooting Star
BA_102.png,BA,Ascending Triangle
CAT_84.png,CAT,Hammer
BA_68.png,BA,Bullish Engulfing
AMZN_713.png,AMZN,Bullish Engulfing
SHOP_470.png,SHOP,Bearish Engulfing
NFLX_145.png,NFLX,Bullish Engulfing
V_9.png,V,Inverted Hammer
META_439.png,META,Descending Triangle
PFE_209.png,PFE,Hanging Man
GOOGL_199.png,GOOGL,Bearish Engulfing
CAT_273.png,CAT,Hammer
JNJ_113.png,JNJ,Head and Shoulders
CAT_4.png,CAT,Hammer
NVDA_146.png,NVDA,Double Bottom
AMZN_623.png,AMZN,Double Bottom
LLY_391.png,LLY,Hanging Man
META_327.png,META,Bearish Engulfing
RIVN_393.png,RIVN,Descending Triangle
V_22.png,V,Inverted Hammer
SPY_371.png,SPY,Head and Shoulders
NVDA_236.png,NVDA,Bullish Engulfing
NVDA_711.png,NVDA,Cup and Handle
UBER_425.png,UBER,Inverted Hammer
NFLX_239.png,NFLX,Bearish Engulfing
NFLX_783.png,NFLX,Double Bottom
AAPL_355.png,AAPL,Descending Triangle
CAT_183.png,CAT,Hammer
SPY_83.png,SPY,Head and Shoulders
PLTR_295.png,PLTR,Head and Shoulders
V_18.png,V,Inverted Hammer
JPM_9.png,JPM,Evening Star
AMD_471.png,AMD,Ascending Triangle
TSLA_74.png,TSLA,Bearish Engulfing
CAT_227.png,CAT,Hammer
QQQ_239.png,QQQ,Descending Triangle
SHOP_220.png,SHOP,Morning Star
AAPL_93.png,AAPL,Descending Triangle
PFE_151.png,PFE,Shooting Star
XOM_204.png,XOM,Morning Star
SPY_884.png,SPY,Bearish Engulfing
GOOGL_474.png,GOOGL,Morning Star
JPM_64.png,JPM,Shooting Star
AMZN_907.png,AMZN,Double Top
NFLX_983.png,NFLX,Cup and Handle
MSFT_219.png,MSFT,Double Top
BA_451.png,BA,Ascending Triangle
TSLA_127.png,TSLA,Bullish Engulfing
SPY_294.png,SPY,Head and Shoulders
JPM_62.png,JPM,Evening Star
AMZN_917.png,AMZN,Double Top
COIN_481.png,COIN,Morning Star
PLTR_11.png,PLTR,Evening Star
JPM_390.png,JPM,Bullish Engulfing
META_930.png,META,Double Bottom
CAT_356.png,CAT,Hammer
UBER_401.png,UBER,Cup and Handle
SPY_159.png,SPY,Double Top
AMZN_205.png,AMZN,Descending Triangle
AAPL_177.png,AAPL,Ascending Triangle
JNJ_448.png,JNJ,Cup and Handle
META_68.png,META,Bullish Engulfing
TSLA_434.png,TSLA,Ascending Triangle
V_22.png,V,Inverted Hammer
QQQ_447.png,QQQ,Morning Star
CAT_192.png,CAT,Hammer
DE_51.png,DE,Shooting Star
AMZN_386.png,AMZN,Descending Triangle
SOFI_488.png,SOFI,Ascending Triangle
META_35.png,META,Bullish Engulfing
BA_43.png,BA,Descending Triangle
CAT_6.png,CAT,Hammer
AAPL_3.png,AAPL,Ascending Triangle
AMD_419.png,AMD,Bullish Engulfing
GOOGL_374.png,GOOGL,Double Bottom
DE_159.png,DE,Head and Shoulders
SPY_425.png,SPY,Head and Shoulders
BA_486.png,BA,Descending Triangle
DE_227.png,DE,Shooting Star
AMZN_824.png,AMZN,Double Top
AMD_183.png,AMD,Bullish Engulfing
SPY_539.png,SPY,Double Bottom
CAT_161.png,CAT,Hammer
TSLA_475.png,TSLA,Bullish Engulfing
NFLX_115.png,NFLX,Evening Star
QQQ_32.png,QQQ,Hammer
CAT_107.png,CAT,Hammer
COIN_454.png,COIN,Hanging Man
NFLX_46.png,NFLX,Evening Star
NVDA_11.png,NVDA,Hammer
META_421.png,META,Hanging Man
TSLA_0.png,TSLA,Shooting Star
SPY_484.png,SPY,Hanging Man
CAT_237.png,CAT,Hammer
MSFT_159.png,MSFT,Double Top
AAPL_800.png,AAPL,Bearish Engulfing
UBER_327.png,UBER,Descending Triangle
AAPL_562.png,AAPL,Double Bottom
BAC_456.png,BAC,Double Bottom
NFLX_183.png,NFLX,Evening Star
JPM_495.png,JPM,Bullish Engulfing
SHOP_134.png,SHOP,Morning Star
UBER_415.png,UBER,Cup and Handle
BA_383.png,BA,Cup and Handle
SHOP_332.png,SHOP,Morning Star
COIN_376.png,COIN,Bearish Engulfing
TSLA_341.png,TSLA,Ascending Triangle
PFE_46.png,PFE,Hanging Man
SOFI_215.png,SOFI,Ascending Triangle
UBER_423.png,UBER,Inverted Hammer
AMZN_674.png,AMZN,Cup and Handle
MSFT_124.png,MSFT,Double Bottom
SPY_294.png,SPY,Head and Shoulders
META_342.png,META,Double Bottom
DE_148.png,DE,Shooting Star
UBER_291.png,UBER,Inverted Hammer
UBER_279.png,UBER,Descending Triangle
NVDA_211.png,NVDA,Ascending Triangle
JPM_47.png,JPM,Bullish Engulfing
JPM_208.png,JPM,Shooting Star
CAT_305.png,CAT,Hammer
XOM_257.png,XOM,Head and Shoulders
UBER_467.png,UBER,Inverted Hammer
AMZN_866.png,AMZN,Double Top
AMZN_12.png,AMZN,Bearish Engulfing
LLY_194.png,LLY,Hanging Man
UBER_755.png,UBER,Double Bottom
XOM_33.png,XOM,Shooting Star
AMD_140.png,AMD,Cup and Handle
NFLX_44.png,NFLX,Evening Star
DE_348.png,DE,Shooting Star
COIN_436.png,COIN,Hanging Man
BAC_450.png,BAC,Double Bottom
BA_221.png,BA,Descending Triangle
DE_296.png,DE,Bullish Engulfing
NFLX_119.png,NFLX,Evening Star
MRK_114.png,MRK,Head and Shoulders
LLY_408.png,LLY,Hanging Man
AMD_942.png,AMD,Bullish Engulfing
BA_160.png,BA,Morning Star
COIN_229.png,COIN,Morning Star
UBER_395.png,UBER,Inverted Hammer
CAT_339.png,CAT,Hammer
BA_89.png,BA,Descending Triangle
AAPL_83.png,AAPL,Ascending Triangle
BA_800.png,BA,Double Top
NVDA_214.png,NVDA,Hammer
LLY_419.png,LLY,Head and Shoulders
NVDA_494.png,NVDA,Hammer
UBER_93.png,UBER,Bearish Engulfing
BA_33.png,BA,Ascending Triangle
GOOGL_860.png,GOOGL,Double Bottom
MRK_365.png,MRK,Head and Shoulders
QQQ_467.png,QQQ,Bullish Engulfing
BA_294.png,BA,Bullish Engulfing
PFE_119.png,PFE,Ascending Triangle
DE_104.png,DE,Shooting Star
NFLX_172.png,NFLX,Evening Star
QQQ_155.png,QQQ,Descending Triangle
CAT_62.png,CAT,Hammer
COIN_256.png,COIN,Descending Triangle
AMD_88.png,AMD,Double Top
AMZN_225.png,AMZN,Double Bottom
PLTR_456.png,PLTR,Bearish Engulfing
META_239.png,META,Descending Triangle
NFLX_379.png,NFLX,Bullish Engulfing
LLY_481.png,LLY,Hanging Man
SNOW_128.png,SNOW,Descending Triangle
TSLA_195.png,TSLA,Descending Triangle
PFE_24.png,PFE,Hanging Man
AMZN_164.png,AMZN,Cup and Handle
NVDA_408.png,NVDA,Ascending Triangle
NVDA_336.png,NVDA,Descending Triangle
CAT_62.png,CAT,Hammer
JPM_360.png,JPM,Shooting Star
UBER_462.png,UBER,Inverted Hammer
AMZN_905.png,AMZN,Double Top
GOOGL_465.png,GOOGL,Morning Star
AMZN_440.png,AMZN,Bearish Engulfing
CAT_370.png,CAT,Hammer
BA_961.png,BA,Bullish Engulfing
PFE_17.png,PFE,Morning Star
QQQ_472.png,QQQ,Bullish Engulfing
MSFT_199.png,MSFT,Double Top
META_795.png,META,Bullish Engulfing
V_18.png,V,Inverted Hammer
TSLA_248.png,TSLA,Cup and Handle
BA_234.png,BA,Descending Triangle
NVDA_47.png,NVDA,Hammer
GOOGL_475.png,GOOGL,Morning Star
TSLA_103.png,TSLA,Shooting Star
AMZN_287.png,AMZN,Double Bottom
GOOGL_77.png,GOOGL,Morning Star
DE_484.png,DE,Head and Shoulders
UBER_474.png,UBER,Inverted Hammer
V_23.png,V,Inverted Hammer
QQQ_399.png,QQQ,Ascending Triangle
MA_236.png,MA,Cup and Handle
XOM_400.png,XOM,Morning Star
NVDA_556.png,NVDA,Bullish Engulfing
PFE_338.png,PFE,Shooting Star
PFE_279.png,PFE,Hanging Man
NFLX_300.png,NFLX,Evening Star
JPM_92.png,JPM,Cup and Handle
UBER_274.png,UBER,Ascending Triangle
META_360.png,META,Hanging Man
META_421.png,META,Hanging Man
RIVN_405.png,RIVN,Descending Triangle
MSFT_57.png,MSFT,Double Bottom
BA_99.png,BA,Bearish Engulfing
BA_750.png,BA,Bearish Engulfing
COIN_132.png,COIN,Hanging Man
NFLX_459.png,NFLX,Evening Star
TSLA_365.png,TSLA,Ascending Triangle
AMZN_384.png,AMZN,Morning Star
UBER_324.png,UBER,Inverted Hammer
AMZN_631.png,AMZN,Double Bottom
JPM_42.png,JPM,Shooting Star
CAT_250.png,CAT,Hammer
GOOGL_283.png,GOOGL,Morning Star
TSLA_93.png,TSLA,Cup and Handle
SPY_223.png,SPY,Double Top
COIN_418.png,COIN,Hanging Man
AMD_213.png,AMD,Hanging Man
AMZN_121.png,AMZN,Descending Triangle
COIN_62.png,COIN,Morning Star
COIN_416.png,COIN,Ascending Triangle
AMZN_118.png,AMZN,Descending Triangle
PFE_76.png,PFE,Morning Star
SHOP_403.png,SHOP,Bullish Engulfing
META_812.png,META,Cup and Handle
MSFT_179.png,MSFT,Double Top
AAPL_308.png,AAPL,Hammer
NFLX_3.png,NFLX,Evening Star
COIN_201.png,COIN,Hanging Man
SHOP_384.png,SHOP,Shooting Star
TSLA_96.png,TSLA,Cup and Handle
TSLA_130.png,TSLA,Bullish Engulfing
CVX_4.png,CVX,Evening Star
AMZN_244.png,AMZN,Evening Star
UBER_424.png,UBER,Inverted Hammer
TSLA_218.png,TSLA,Cup and Handle
NVDA_494.png,NVDA,Hammer
GOOGL_457.png,GOOGL,Cup and Handle
COIN_367.png,COIN,Hanging Man
COIN_306.png,COIN,Cup and Handle
QQQ_250.png,QQQ,Bearish Engulfing
MSFT_300.png,MSFT,Double Top
META_122.png,META,Hanging Man
AAPL_179.png,AAPL,Double Bottom
AMD_853.png,AMD,Bearish Engulfing
GOOGL_580.png,GOOGL,Double Top
UBER_423.png,UBER,Inverted Hammer
LLY_339.png,LLY,Shooting Star
UBER_334.png,UBER,Descending Triangle
BA_131.png,BA,Ascending Triangle
CVX_82.png,CVX,Evening Star
NFLX_637.png,NFLX,Bullish Engulfing
PFE_242.png,PFE,Hanging Man
AMD_417.png,AMD,Ascending Triangle
META_158.png,META,Cup and Handle
CAT_20.png,CAT,Hammer
SPY_42.png,SPY,Double Bottom
SPY_498.png,SPY,Head and Shoulders
NFLX_46.png,NFLX,Evening Star
DE_210.png,DE,Head and Shoulders
PFE_334.png,PFE,Hanging Man
BA_203.png,BA,Bullish Engulfing
UBER_761.png,UBER,Double Bottom
JPM_80.png,JPM,Evening Star
XOM_322.png,XOM,Shooting Star
PFE_136.png,PFE,Hanging Man
CAT_281.png,CAT,Hammer
NVDA_737.png,NVDA,Bullish Engulfing
AAPL_145.png,AAPL,Bearish Engulfing
TSLA_103.png,TSLA,Shooting Star
COIN_187.png,COIN,Hanging Man
NFLX_209.png,NFLX,Double Bottom
SHOP_351.png,SHOP,Shooting Star
NFLX_121.png,NFLX,Evening Star
QQQ_197.png,QQQ,Hammer
CVX_362.png,CVX,Cup and Handle
AMZN_687.png,AMZN,Cup and Handle
LLY_228.png,LLY,Hanging Man
AMZN_107.png,AMZN,Evening Star
CAT_383.png,CAT,Hammer
LLY_421.png,LLY,Ascending Triangle
UBER_147.png,UBER,Inverted Hammer
XOM_119.png,XOM,Morning Star
AMD_91.png,AMD,Ascending Triangle
XOM_342.png,XOM,Cup and Handle
COIN_4.png,COIN,Descending Triangle
CAT_302.png,CAT,Hammer
NVDA_417.png,NVDA,Double Top
COIN_455.png,COIN,Hanging Man
LLY_390.png,LLY,Hanging Man
AAPL_92.png,AAPL,Double Top
JPM_97.png,JPM,Bearish Engulfing
SPY_272.png,SPY,Head and Shoulders
AMD_397.png,AMD,Descending Triangle
BA_963.png,BA,Bullish Engulfing
JPM_932.png,JPM,Bearish Engulfing
MSFT_442.png,MSFT,Double Top
TSLA_498.png,TSLA,Bearish Engulfing
LLY_27.png,LLY,Shooting Star
NVDA_330.png,NVDA,Ascending Triangle
LLY_383.png,LLY,Shooting Star
LLY_267.png,LLY,Head and Shoulders
QQQ_341.png,QQQ,Hanging Man
PFE_102.png,PFE,Morning Star
UBER_424.png,UBER,Inverted Hammer
LLY_64.png,LLY,Shooting Star
PLTR_191.png,PLTR,Evening Star
NVDA_275.png,NVDA,Cup and Handle
UBER_242.png,UBER,Inverted Hammer
MSFT_20.png,MSFT,Bearish Engulfing
JPM_308.png,JPM,Shooting Star
GOOGL_659.png,GOOGL,Double Top
SPY_336.png,SPY,Double Bottom
LLY_212.png,LLY,Hanging Man
TSLA_425.png,TSLA,Cup and Handle
NFLX_335.png,NFLX,Bullish Engulfing
COIN_111.png,COIN,Hanging Man
PFE_52.png,PFE,Shooting Star
AMD_513.png,AMD,Double Bottom
UBER_271.png,UBER,Inverted Hammer
NFLX_398.png,NFLX,Double Bottom
V_34.png,V,Inverted Hammer
JPM_337.png,JPM,Cup and Handle
UBER_276.png,UBER,Inverted Hammer
DE_45.png,DE,Head and Shoulders
COIN_184.png,COIN,Descending Triangle
NFLX_309.png,NFLX,Evening Star
COIN_183.png,COIN,Hanging Man
AMD_55.png,AMD,Double Top
QQQ_21.png,QQQ,Hammer
NFLX_4.png,NFLX,Evening Star
AMZN_256.png,AMZN,Evening Star
TSLA_178.png,TSLA,Shooting Star
V_23.png,V,Inverted Hammer
BA_891.png,BA,Bullish Engulfing
NFLX_394.png,NFLX,Double Bottom
AMZN_131.png,AMZN,Double Top
LLY_244.png,LLY,Head and Shoulders
UBER_351.png,UBER,Inverted Hammer
DE_248.png,DE,Shooting Star
DE_424.png,DE,Cup and Handle
TSLA_255.png,TSLA,Bearish Engulfing
MSFT_319.png,MSFT,Double Top
COIN_412.png,COIN,Descending Triangle
BA_434.png,BA,Bearish Engulfing
CAT_148.png,CAT,Hammer
TSLA_688.png,TSLA,Bearish Engulfing
SOFI_364.png,SOFI,Ascending Triangle
AMZN_20.png,AMZN,Bullish Engulfing
AAPL_577.png,AAPL,Double Bottom
NFLX_19.png,NFLX,Evening Star
TSLA_111.png,TSLA,Descending Triangle
TSLA_336.png,TSLA,Bearish Engulfing
UBER_153.png,UBER,Inverted Hammer
UBER_400.png,UBER,Inverted Hammer
AAPL_180.png,AAPL,Ascending Triangle
UBER_615.png,UBER,Bullish Engulfing
LLY_467.png,LLY,Head and Shoulders
GOOGL_851.png,GOOGL,Double Bottom
V_488.png,V,Double Bottom
CAT_378.png,CAT,Hammer
NFLX_64.png,NFLX,Bullish Engulfing
AMZN_451.png,AMZN,Morning Star
XOM_47.png,XOM,Shooting Star
SHOP_332.png,SHOP,Morning Star
TSLA_955.png,TSLA,Double Bottom
PFE_411.png,PFE,Morning Star
CAT_335.png,CAT,Hammer
JPM_38.png,JPM,Bearish Engulfing
AMD_165.png,AMD,Descending Triangle
AMZN_139.png,AMZN,Double Top
V_23.png,V,Inverted Hammer
DE_137.png,DE,Head and Shoulders
JPM_60.png,JPM,Shooting Star
NFLX_440.png,NFLX,Evening Star
NFLX_186.png,NFLX,Evening Star
DE_137.png,DE,Head and Shoulders
SNOW_260.png,SNOW,Descending Triangle
BA_324.png,BA,Morning Star
META_429.png,META,Bearish Engulfing
AMZN_983.png,AMZN,Bullish Engulfing
AMD_322.png,AMD,Hanging Man
UBER_387.png,UBER,Inverted Hammer
GOOGL_565.png,GOOGL,Cup and Handle
AMZN_466.png,AMZN,Double Top
SPY_372.png,SPY,Head and Shoulders
AAPL_169.png,AAPL,Ascending Triangle
UBER_205.png,UBER,Cup and Handle
QQQ_142.png,QQQ,Hammer
NVDA_119.png,NVDA,Hammer
GOOGL_143.png,GOOGL,Double Bottom
AMZN_260.png,AMZN,Evening Star
CAT_180.png,CAT,Hammer
NFLX_46.png,NFLX,Evening Star
NFLX_466.png,NFLX,Evening Star
AMD_749.png,AMD,Cup and Handle
UBER_272.png,UBER,Inverted Hammer
META_791.png,META,Bullish Engulfing
QQQ_363.png,QQQ,Morning Star
PFE_360.png,PFE,Shooting Star
DE_44.png,DE,Head and Shoulders
CAT_128.png,CAT,Hammer
COIN_160.png,COIN,Descending Triangle
SHOP_191.png,SHOP,Morning Star
PFE_83.png,PFE,Hanging Man
GOOGL_97.png,GOOGL,Morning Star
BA_88.png,BA,Descending Triangle
MRK_440.png,MRK,Head and Shoulders
BA_185.png,BA,Cup and Handle
SHOP_220.png,SHOP,Morning Star
CVX_28.png,CVX,Evening Star
NVDA_52.png,NVDA,Hammer
META_5.png,META,Descending Triangle
DE_315.png,DE,Shooting Star
META_177.png,META,Bullish Engulfing
META_406.png,META,Head and Shoulders
NVDA_557.png,NVDA,Bullish Engulfing
COIN_137.png,COIN,Descending Triangle
AAPL_905.png,AAPL,Cup and Handle
XOM_3.png,XOM,Shooting Star
TSLA_28.png,TSLA,Ascending Triangle
UBER_158.png,UBER,Inverted Hammer
QQQ_277.png,QQQ,Morning Star
XOM_256.png,XOM,Shooting Star
QQQ_243.png,QQQ,Bearish Engulfing
TSLA_455.png,TSLA,Shooting Star
SPY_255.png,SPY,Head and Shoulders
UBER_476.png,UBER,Inverted Hammer
NFLX_488.png,NFLX,Evening Star
AMZN_828.png,AMZN,Double Top
CAT_174.png,CAT,Hammer
BA_316.png,BA,Ascending Triangle
CAT_338.png,CAT,Hammer
PFE_18.png,PFE,Morning Star
CVX_27.png,CVX,Evening Star
NVDA_561.png,NVDA,Bullish Engulfing
V_24.png,V,Inverted Hammer
NVDA_197.png,NVDA,Ascending Triangle
MSFT_424.png,MSFT,Double Top
UBER_278.png,UBER,Inverted Hammer
PFE_188.png,PFE,Hanging Man
SPY_255.png,SPY,Head and Shoulders
V_25.png,V,Inverted Hammer
TSLA_201.png,TSLA,Shooting Star
BA_146.png,BA,Ascending Triangle
NFLX_289.png,NFLX,Evening Star
CAT_52.png,CAT,Hammer
MRK_40.png,MRK,Head and Shoulders
SHOP_109.png,SHOP,Shooting Star
JPM_332.png,JPM,Shooting Star
AMZN_361.png,AMZN,Descending Triangle
UBER_462.png,UBER,Inverted Hammer
GOOGL_338.png,GOOGL,Double Bottom
AMZN_101.png,AMZN,Evening Star
COIN_421.png,COIN,Hanging Man
UBER_458.png,UBER,Cup and Handle
XOM_388.png,XOM,Bearish Engulfing
BA_358.png,BA,Morning Star
LLY_347.png,LLY,Bullish Engulfing
UBER_283.png,UBER,Inverted Hammer
DE_182.png,DE,Shooting Star
JPM_4.png,JPM,Shooting Star
NVDA_347.png,NVDA,Ascending Triangle
MSFT_162.png,MSFT,Double Top
NFLX_340.png,NFLX,Evening Star
XOM_142.png,XOM,Bearish Engulfing
UBER_477.png,UBER,Inverted Hammer
GOOGL_59.png,GOOGL,Bullish Engulfing
META_0.png,META,Head and Shoulders
META_165.png,META,Cup and Handle
UBER_133.png,UBER,Inverted Hammer
NVDA_124.png,NVDA,Hammer
JPM_78.png,JPM,Shooting Star
CAT_382.png,CAT,Hammer
DE_7.png,DE,Head and Shoulders
CVX_82.png,CVX,Evening Star
DE_260.png,DE,Head and Shoulders
XOM_57.png,XOM,Head and Shoulders
META_260.png,META,Descending Triangle
AMD_508.png,AMD,Double Bottom
JPM_319.png,JPM,Bearish Engulfing
XOM_395.png,XOM,Bearish Engulfing
DE_46.png,DE,Head and Shoulders
NVDA_348.png,NVDA,Hammer
TSLA_126.png,TSLA,Bullish Engulfing
MRK_441.png,MRK,Head and Shoulders
UBER_262.png,UBER,Descending Triangle
LLY_390.png,LLY,Hanging Man
NFLX_127.png,NFLX,Evening Star
BA_108.png,BA,Morning Star
BA_460.png,BA,Morning Star
UBER_293.png,UBER,Inverted Hammer
UBER_397.png,UBER,Inverted Hammer
UBER_193.png,UBER,Inverted Hammer
META_968.png,META,Double Top
JPM_68.png,JPM,Evening Star
UBER_333.png,UBER,Inverted Hammer
UBER_403.png,UBER,Cup and Handle
NFLX_73.png,NFLX,Evening Star
TSLA_316.png,TSLA,Bearish Engulfing
SPY_240.png,SPY,Bearish Engulfing
DE_94.png,DE,Shooting Star
GOOGL_588.png,GOOGL,Double Top
JPM_366.png,JPM,Shooting Star
NVDA_404.png,NVDA,Ascending Triangle
TSLA_287.png,TSLA,Bullish Engulfing
UBER_1.png,UBER,Bearish Engulfing
BA_20.png,BA,Ascending Triangle
META_517.png,META,Bullish Engulfing
UBER_462.png,UBER,Inverted Hammer
PFE_41.png,PFE,Shooting Star
BA_477.png,BA,Cup and Handle
CAT_372.png,CAT,Hammer
BA_448.png,BA,Morning Star
JPM_134.png,JPM,Evening Star
UBER_260.png,UBER,Inverted Hammer
LLY_351.png,LLY,Bullish Engulfing
UBER_490.png,UBER,Bearish Engulfing
AMD_257.png,AMD,Descending Triangle
AMZN_356.png,AMZN,Cup and Handle
MSFT_841.png,MSFT,Bearish Engulfing
UBER_247.png,UBER,Inverted Hammer
CVX_208.png,CVX,Evening Star
AAPL_985.png,AAPL,Bearish Engulfing
LLY_130.png,LLY,Shooting Star
META_349.png,META,Double Bottom
PFE_118.png,PFE,Hanging Man
META_238.png,META,Double Bottom
COIN_145.png,COIN,Morning Star
GOOGL_352.png,GOOGL,Double Bottom
COIN_369.png,COIN,Morning Star
BAC_461.png,BAC,Double Bottom
UBER_372.png,UBER,Double Bottom
SPY_77.png,SPY,Head and Shoulders
AMD_880.png,AMD,Cup and Handle
AMD_204.png,AMD,Descending Triangle
GOOGL_949.png,GOOGL,Cup and Handle
SPY_474.png,SPY,Head and Shoulders
MSFT_214.png,MSFT,Double Top
JPM_581.png,JPM,Cup and Handle
AMZN_646.png,AMZN,Bearish Engulfing
LLY_43.png,LLY,Head and Shoulders
BA_791.png,BA,Double Top
AMZN_258.png,AMZN,Evening Star
AMZN_636.png,AMZN,Double Bottom
META_372.png,META,Descending Triangle
AAPL_986.png,AAPL,Bearish Engulfing
SNOW_56.png,SNOW,Descending Triangle
SPY_294.png,SPY,Head and Shoulders
AMZN_1.png,AMZN,Descending Triangle
NFLX_73.png,NFLX,Evening Star
CAT_282.png,CAT,Hammer
PLTR_358.png,PLTR,Bullish Engulfing
META_438.png,META,Descending Triangle
TSLA_102.png,TSLA,Shooting Star
AMZN_244.png,AMZN,Evening Star
META_397.png,META,Bearish Engulfing
NVDA_105.png,NVDA,Ascending Triangle
COIN_3.png,COIN,Hanging Man
COIN_370.png,COIN,Morning Star
DE_61.png,DE,Head and Shoulders
PFE_48.png,PFE,Morning Star
UBER_965.png,UBER,Bullish Engulfing
DE_384.png,DE,Head and Shoulders
SPY_419.png,SPY,Head and Shoulders
CVX_178.png,CVX,Evening Star
V_32.png,V,Inverted Hammer
NFLX_78.png,NFLX,Evening Star
AMD_733.png,AMD,Bullish Engulfing
BA_353.png,BA,Descending Triangle
PFE_132.png,PFE,Morning Star
UBER_397.png,UBER,Inverted Hammer
UBER_269.png,UBER,Inverted Hammer
SPY_693.png,SPY,Cup and Handle
DE_209.png,DE,Head and Shoulders
SPY_179.png,SPY,Double Top
NVDA_391.png,NVDA,Bearish Engulfing
UBER_28.png,UBER,Double Top
BA_315.png,BA,Ascending Triangle
META_411.png,META,Hanging Man
LLY_343.png,LLY,Bullish Engulfing
NFLX_439.png,NFLX,Evening Star
MSFT_404.png,MSFT,Double Top
MSFT_350.png,MSFT,Double Top
BA_251.png,BA,Ascending Triangle
CAT_260.png,CAT,Hammer
META_180.png,META,Bullish Engulfing
UBER_134.png,UBER,Ascending Triangle
NFLX_776.png,NFLX,Double Bottom
NFLX_4.png,NFLX,Evening Star
AMZN_318.png,AMZN,Double Bottom
NVDA_598.png,NVDA,Bearish Engulfing
DE_210.png,DE,Head and Shoulders
UBER_125.png,UBER,Bullish Engulfing
QQQ_296.png,QQQ,Hammer
BA_112.png,BA,Ascending Triangle
BA_192.png,BA,Ascending Triangle
JPM_415.png,JPM,Double Bottom
SPY_190.png,SPY,Double Top
MSFT_75.png,MSFT,Double Bottom
UBER_176.png,UBER,Inverted Hammer
BA_747.png,BA,Double Top
NVDA_188.png,NVDA,Hammer
NVDA_124.png,NVDA,Hammer
AMZN_15.png,AMZN,Bullish Engulfing
GOOGL_423.png,GOOGL,Double Top
DE_238.png,DE,Shooting Star
SNOW_188.png,SNOW,Descending Triangle
SHOP_78.png,SHOP,Morning Star
SPY_105.png,SPY,Head and Shoulders
SPY_524.png,SPY,Double Bottom
JPM_93.png,JPM,Cup and Handle
UBER_37.png,UBER,Descending Triangle
SPY_280.png,SPY,Head and Shoulders
LLY_271.png,LLY,Ascending Triangle
GOOGL_78.png,GOOGL,Morning Star
JPM_366.png,JPM,Shooting Star
XOM_176.png,XOM,Morning Star
MRK_489.png,MRK,Head and Shoulders
CVX_16.png,CVX,Evening Star
UBER_192.png,UBER,Inverted Hammer
NFLX_414.png,NFLX,Double Bottom
QQQ_110.png,QQQ,Morning Star
DE_112.png,DE,Head and Shoulders
AMD_511.png,AMD,Double Bottom
COIN_384.png,COIN,Bearish Engulfing
MA_462.png,MA,Ascending Triangle
QQQ_131.png,QQQ,Descending Triangle
XOM_58.png,XOM,Shooting Star
AMD_632.png,AMD,Bearish Engulfing
AMZN_302.png,AMZN,Bearish Engulfing
AAPL_150.png,AAPL,Ascending Triangle
JPM_103.png,JPM,Bearish Engulfing
MSFT_109.png,MSFT,Double Bottom
BA_915.png,BA,Double Bottom
JNJ_263.png,JNJ,Head and Shoulders
META_364.png,META,Head and Shoulders
SPY_250.png,SPY,Double Top
GOOGL_556.png,GOOGL,Bearish Engulfing
LLY_262.png,LLY,Shooting Star
NVDA_746.png,NVDA,Bullish Engulfing
COIN_296.png,COIN,Cup and Handle
META_496.png,META,Cup and Handle
AMZN_451.png,AMZN,Morning Star
TSLA_595.png,TSLA,Cup and Handle
UBER_268.png,UBER,Inverted Hammer
LLY_30.png,LLY,Hanging Man
JPM_813.png,JPM,Double Bottom
AMZN_414.png,AMZN,Evening Star
AAPL_203.png,AAPL,Ascending Triangle
QQQ_347.png,QQQ,Descending Triangle
LLY_248.png,LLY,Hanging Man
GOOGL_335.png,GOOGL,Double Top
GOOGL_149.png,GOOGL,Double Bottom
JPM_603.png,JPM,Bullish Engulfing
DE_184.png,DE,Head and Shoulders
UBER_281.png,UBER,Inverted Hammer
NVDA_199.png,NVDA,Descending Triangle
QQQ_208.png,QQQ,Hammer
AMD_348.png,AMD,Bullish Engulfing
UBER_30.png,UBER,Descending Triangle
AAPL_378.png,AAPL,Bearish Engulfing
PFE_140.png,PFE,Shooting Star
QQQ_241.png,QQQ,Bearish Engulfing
AMD_885.png,AMD,Cup and Handle
UBER_434.png,UBER,Bullish Engulfing
UBER_168.png,UBER,Inverted Hammer
JPM_288.png,JPM,Shooting Star
SNOW_104.png,SNOW,Descending Triangle
PLTR_107.png,PLTR,Evening Star
JPM_310.png,JPM,Shooting Star
GOOGL_601.png,GOOGL,Double Top
AMZN_489.png,AMZN,Cup and Handle
MSFT_238.png,MSFT,Bearish Engulfing
